experiment_id,problem_size,uncertainty_set,radius_p,method,por_percent,worst_protection_percent,var_reduction_percent,nominal_mean,robust_mean,nominal_worst,robust_worst,nominal_std,robust_std
60,20,L2Ball,0.15,drpg,4.4451180772044434e-05,5.016329176335673e-05,2.724178658031102,581473.7484082367,581473.4899362896,581451.4320752367,581451.723750415,10.88664801353302,10.590076271773386
61,20,L2Ball,0.2,scenario,0.00021796169891841766,-5.111330289903521e-05,-0.7609311961872504,602959.8093206222,602958.495099178,602910.4741886897,602910.1660212328,22.278786499571115,22.448312736178305
61,20,L2Ball,0.2,drpg,0.0004042529980790889,-0.00023340425635609937,-0.7114815070997209,602959.8093206222,602957.3718375158,602910.4741886897,602909.066969981,22.278786499571115,22.437295945521793
62,20,L2Ball,0.2,scenario,6.036569301389701e-05,4.180968339657477e-05,-1.3803174461424004,599234.7169387832,599234.3552065935,599141.5478259828,599141.798325167,42.272899106416766,42.85639930777281
62,20,L2Ball,0.2,drpg,0.00019467615910257708,-9.181153428179256e-05,-1.3584286008586306,599234.7169387832,599233.5503716522,599141.5478259828,599140.9977449352,42.272899106416766,42.847146258290444
63,20,L2Ball,0.2,scenario,-2.8260111393605888e-05,-9.262710403777897e-05,-0.24868154263596093,581473.7751249509,581473.9394500875,581444.1108251564,581443.572250315,14.049815058398291,14.084754355223016
63,20,L2Ball,0.2,drpg,4.346717905964016e-05,-0.0001578383180163275,-0.1027204615147723,581473.7751249509,581473.5223747039,581444.1108251564,581443.1930835517,14.049815058398291,14.06424709326825
64,20,L1Ball,0.1,scenario,6.176256178755984e-05,1.1421445734780767e-05,0.7048872809059583,602959.1543708288,602958.7819678085,602940.0292344703,602940.0980989386,11.37233846797555,11.292176300573216
64,20,L1Ball,0.1,drpg,0.00011838298803872278,-4.361837012771357e-05,0.7210139962114965,602959.1543708288,602958.4405697652,602940.0292344703,602939.7662418567,11.37233846797555,11.290342315924903
65,20,L1Ball,0.1,scenario,-5.8707284324468685e-05,2.742616379070556e-05,-1.8519337935085465,599232.866160977,599233.2179543196,599194.2268917593,599194.3912277494,21.222006883585216,21.61502440072304
